,ArticleIds,AuthorList,DOI,EPubDate,FullJournalName,Id,Issue,Item,Pages,PubDate,SO,Source,Title,Volume
1125,"{'pubmed': [], 'medline': [], 'pmid': '22142532', 'doi': '10.1186/1756-0500-4-524', 'pmcid': 'PMC3278450'}","['Comijs HC', 'van Marwijk HW', 'van der Mast RC', 'Naarding P', 'Oude Voshaar RC', 'Beekman AT', 'Boshuisen M', 'Dekker J', 'Kok R', 'de Waal MW', 'Penninx BW', 'Stek ML', 'Smit JH']",10.1186/1756-0500-4-524,2011 Dec 5,BMC Research Notes,3278450,,[],524,2011 Dec 5,2011 Dec 5;4:524,BMC Res Notes,The Netherlands study of depression in older persons (NESDO); a prospective cohort study,4
1126,"{'pubmed': [], 'medline': [], 'pmid': '22138367', 'doi': '10.1016/j.biopsycho.2011.11.009', 'pmcid': 'PMC3269511', 'MID': 'NIHMS341370'}","['Lewis GF', 'Furman SA', 'McCool MF', 'Porges SW']",10.1016/j.biopsycho.2011.11.009,2011 Dec 3,Biological Psychology,3269511,2,[],349-364,2011 Dec 3,2011 Dec 3;89(2):349-364,Biol Psychol,Statistical strategies to quantify respiratory sinus arrhythmia: Are commonly used metrics equivalent?,89
1127,"{'pubmed': [], 'medline': [], 'pmid': '22135188', 'doi': '10.1007/s12529-011-9208-z', 'pmcid': 'PMC3576556'}","['Joosen MC', 'Frings-Dresen MH', 'Sluiter JK']",10.1007/s12529-011-9208-z,2011 Dec 2,International Journal of Behavioral Medicine,3576556,1,[],42-51,2011 Dec 2,2011 Dec 2;20(1):42-51,Int J Behav Med,Long-Term Outcomes Following Vocational Rehabilitation Treatments in Patients with Prolonged Fatigue,20
1128,"{'pubmed': [], 'medline': [], 'pmid': '22140008', 'doi': '10.1002/wsbm.167', 'pmcid': 'PMC3288641', 'MID': 'NIHMS334289'}",['Ben-Tal A'],10.1002/wsbm.167,2011 Dec 2,Wiley Interdisciplinary Reviews. Systems Biology and Medicine,3288641,2,[],163-170,2011 Dec 2,2011 Dec 2;4(2):163-170,Wiley Interdiscip Rev Syst Biol Med,Computational models for the study of heart-lung interactions in mammals,4
1129,"{'pubmed': [], 'medline': [], 'pmid': '22144961', 'doi': '10.3389/fphys.2011.00086', 'pmcid': 'PMC3225923'}",['Billman GE'],10.3389/fphys.2011.00086,2011 Nov 29,Frontiers in Physiology,3225923,,[],86,2011 Nov 29,2011 Nov 29;2:86,Front Physiol,Heart Rate Variability – A Historical Perspective,2
1130,"{'pubmed': [], 'medline': [], 'pmid': '22162673', 'doi': '10.1155/2011/578273', 'pmcid': 'PMC3226329'}","['Bentzen BH', 'Grunnet M']",10.1155/2011/578273,2011 Nov 17,Advances in Pharmacological Sciences,3226329,,[],578273,2011 Nov 17,2011 Nov 17;2011:578273,Adv Pharmacol Sci,Central and Peripheral GABAA Receptor Regulation of the Heart Rate Depends on the Conscious State of the Animal,2011
1131,"{'pubmed': [], 'medline': [], 'pmid': '22110443', 'doi': '10.3389/fphys.2011.00084', 'pmcid': 'PMC3217222'}",['Christensen JH'],10.3389/fphys.2011.00084,2011 Nov 16,Frontiers in Physiology,3217222,,[],84,2011 Nov 16,2011 Nov 16;2:84,Front Physiol,Omega-3 Polyunsaturated Fatty Acids and Heart Rate Variability,2
1132,"{'pubmed': [], 'medline': [], 'pmid': '22072217', 'doi': '10.1002/dev.20608', 'pmcid': 'PMC3290722', 'MID': 'NIHMS332728'}","['Perry NB', 'Calkins SD', 'Nelson JA', 'Leerkes EM', 'Marcovitch S']",10.1002/dev.20608,2011 Nov 9,Developmental Psychobiology,3290722,5,[],503-513,2011 Nov 9,2011 Nov 9;54(5):503-513,Dev Psychobiol,Mothers’ Responses to Children’s Negative Emotions and Child Emotion Regulation: The Moderating Role of Vagal Suppression,54
1133,"{'pubmed': [], 'medline': [], 'pmid': '22085800', 'doi': '10.1016/j.neubiorev.2011.11.001', 'pmcid': 'PMC3315607', 'MID': 'NIHMS342171'}","['McIntyre CK', 'McGaugh JL', 'Williams CL']",10.1016/j.neubiorev.2011.11.001,2011 Nov 7,Neuroscience and biobehavioral reviews,3315607,7,[],1750-1762,2011 Nov 7,2011 Nov 7;36(7):1750-1762,Neurosci Biobehav Rev,Interacting Brain Systems Modulate Memory Consolidation,36
1134,"{'pubmed': [], 'medline': [], 'pmid': '22069390', 'doi': '10.3389/fphys.2011.00080', 'pmcid': 'PMC3209583'}","['Faes L', 'Nollo G', 'Porta A']",10.3389/fphys.2011.00080,2011 Nov 7,Frontiers in Physiology,3209583,,[],80,2011 Nov 7,2011 Nov 7;2:80,Front Physiol,"Information Domain Approach to the Investigation of Cardio-Vascular, Cardio-Pulmonary, and Vasculo-Pulmonary Causal Couplings",2
1135,"{'pubmed': [], 'medline': [], 'pmid': '22094370', 'doi': '10.1016/j.nbd.2011.10.025', 'pmcid': 'PMC3299874', 'MID': 'NIHMS340534'}","['Jain S', 'Goldstein DS']",10.1016/j.nbd.2011.10.025,2011 Nov 4,Neurobiology of Disease,3299874,3,[],572-580,2011 Nov 4,2011 Nov 4;46(3):572-580,Neurobiol Dis,Cardiovascular dysautonomia in Parkinson Disease: From pathophysiology to pathogenesis,46
1136,"{'pubmed': [], 'medline': [], 'pmid': '22018082', 'doi': '10.1017/S0954579411000502', 'pmcid': 'PMC3202312', 'MID': 'NIHMS241405'}","['Buss KA', 'Davis EL', 'Kiel EJ']",10.1017/S0954579411000502,,Development and psychopathology,3202312,4,[],1069-1087,2011 Nov,2011 Nov;23(4):1069-1087,Dev Psychopathol,Allostatic and Environmental Load in Toddlers Predicts Anxiety in Preschool and Kindergarten,23
1137,"{'pubmed': [], 'medline': [], 'pmid': '22110910', 'doi': '10.1155/2011/126895', 'pmcid': 'PMC3205688'}","['Verhoeven FE', 'Booij L', 'Van der Wee NJ', 'Penninx BW', 'Van der Does AJ']",10.1155/2011/126895,2011 Oct 26,Depression Research and Treatment,3205688,,[],126895,2011 Oct 26,2011 Oct 26;2011:126895,Depress Res Treat,Clinical and Physiological Correlates of Irritability in Depression: Results from the Netherlands Study of Depression and Anxiety,2011
1138,"{'pubmed': [], 'medline': [], 'pmid': '22026974', 'doi': '10.1088/0967-3334/32/11/S08', 'pmcid': 'PMC4898648', 'MID': 'NIHMS412978'}","['Moorman JR', 'Delos JB', 'Flower AA', 'Cao H', 'Kovatchev BP', 'Richman JS', 'Lake DE']",10.1088/0967-3334/32/11/S08,2011 Oct 25,Physiological measurement,4898648,11,[],1821-1832,2011 Oct 25,2011 Oct 25;32(11):1821-1832,Physiol Meas,Cardiovascular oscillations at the bedside: early diagnosis of neonatal sepsis using heart rate characteristics monitoring,32
1139,"{'pubmed': [], 'medline': [], 'pmid': '22028778', 'doi': '10.1371/journal.pone.0025499', 'pmcid': 'PMC3197587'}","['Botwinick IC', 'Shonkwiler RJ', 'Steele J', 'Yu G', 'Chabot JA']",10.1371/journal.pone.0025499,2011 Oct 20,PLoS ONE,3197587,10,[],e25499,2011 Oct 20,2011 Oct 20;6(10):e25499,PLoS One,Atrial Fibrillation and Delayed Gastric Emptying,6
1140,"{'pubmed': [], 'medline': [], 'pmid': '22005679', 'doi': '10.1113/jphysiol.2011.214320', 'pmcid': 'PMC3249051'}","['McAllen RM', 'Salo LM', 'Paton JF', 'Pickering AE']",10.1113/jphysiol.2011.214320,2011 Oct 17,The Journal of Physiology,3249051,Pt 23,[],5801-5818,2011 Oct 17,2011 Oct 17;589(Pt 23):5801-5818,J Physiol,Processing of central and reflex vagal drives by rat cardiac ganglion neurones: an intracellular analysis,589
1141,"{'pubmed': [], 'medline': [], 'pmid': '22893819', 'doi': '10.3402/ejpt.v2i0.7229', 'pmcid': 'PMC3402146'}",['Broekman BF'],10.3402/ejpt.v2i0.7229,2011 Oct 15,European Journal of Psychotraumatology,3402146,,[],10.3402/ejpt.v2i0.7229,2011 Oct 15,2011 Oct 15;2:10.3402/ejpt.v2i0.7229,Eur J Psychotraumatol,"Stress, vulnerability and resilience, a developmental approach",2
1142,"{'pubmed': [], 'medline': [], 'pmid': '21953796', 'doi': '10.2337/dc11-0629', 'pmcid': 'PMC3198281'}","['Rosengård-Bärlund M', 'Bernardi L', 'Sandelin A', 'Forsblom C', 'Groop PH', 'on behalf of the FinnDiane Study Group']",10.2337/dc11-0629,2011 Oct 15,Diabetes Care,3198281,11,[],2424-2430,2011 Oct 15,2011 Oct 15;34(11):2424-2430,Diabetes Care,Baroreflex Sensitivity and Its Response to Deep Breathing Predict Increase in Blood Pressure in Type 1 Diabetes in a 5-Year Follow-Up,34
1143,"{'pubmed': [], 'medline': [], 'pmid': '21985357', 'doi': '10.1186/1475-925X-10-90', 'pmcid': 'PMC3224455'}","['Bravi A', 'Longtin A', 'Seely AJ']",10.1186/1475-925X-10-90,2011 Oct 10,BioMedical Engineering OnLine,3224455,,[],90,2011 Oct 10,2011 Oct 10;10:90,Biomed Eng Online,Review and classification of variability analysis techniques with clinical applications,10
1144,"{'pubmed': [], 'medline': [], 'pmid': '22682736', 'doi': '10.1016/j.dcn.2011.09.003', 'pmcid': 'PMC3372874', 'MID': 'NIHMS329754'}","['Parr LA', 'Boudreau M', 'Hecht E', 'Winslow JT', 'Nemeroff CB', 'Sánchez MM']",10.1016/j.dcn.2011.09.003,2011 Oct 5,Developmental Cognitive Neuroscience,3372874,1,[],181-193,2011 Oct 5,2011 Oct 5;2(1):181-193,Dev Cogn Neurosci,Early life stress affects cerebral glucose metabolism in adult rhesus monkeys (Macaca mulatta),2
1145,"{'pubmed': [], 'medline': [], 'pmid': '23825741', 'doi': '10.4081/hi.2011.e14', 'pmcid': 'PMC3699107'}","['Huffman JC', 'Mastromauro CA', 'Boehm JK', 'Seabrook R', 'Fricchione GL', 'Denninger JW', 'Lyubomirsky S']",10.4081/hi.2011.e14,2011 Oct 3,Heart International,3699107,2,[],e14,2011 Oct 3,2011 Oct 3;6(2):e14,Heart Int,Development of a positive psychology intervention for patients with acute cardiovascular disease,6
1146,"{'pubmed': [], 'medline': [], 'pmid': '21969452', 'doi': '10.1113/jphysiol.2011.219964', 'pmcid': 'PMC3286693'}","['Hartwich D', 'Dear WE', 'Waterfall JL', 'Fisher JP']",10.1113/jphysiol.2011.219964,2011 Oct 3,The Journal of Physiology,3286693,Pt 24,[],6157-6171,2011 Oct 3,2011 Oct 3;589(Pt 24):6157-6171,J Physiol,Effect of muscle metaboreflex activation on spontaneous cardiac baroreflex sensitivity during exercise in humans,589
1147,"{'pubmed': [], 'medline': [], 'pmid': '21967770', 'doi': '10.1186/1475-925X-10-88', 'pmcid': 'PMC3224473'}","['Schulz S', 'Reulecke S', 'Eiselt M', 'Schwab K', 'Witte H', 'Walter B', 'Bauer R', 'Voss A']",10.1186/1475-925X-10-88,2011 Oct 3,BioMedical Engineering OnLine,3224473,,[],88,2011 Oct 3,2011 Oct 3;10:88,Biomed Eng Online,Quantification of compensatory processes of postnatal hypoxia in newborn piglets applying short-term nonlinear dynamics analysis,10
1148,"{'pubmed': [], 'medline': [], 'pmid': '24716108', 'pmcid': 'PMC3943004'}","['Chao DP', 'Tyan CC', 'Chen JJ', 'Hsieh CL', 'Sheen LY']",,,Journal of Traditional and Complementary Medicine,3943004,1,[],69-75,2011 Oct-Dec,2011 Oct-Dec;1(1):69-75,J Tradit Complement Med,Effect of Hot-Attribute Aged Ginger Tea on Chinese Medical Pulse Condition of Healthy Young Humans,1
1149,"{'pubmed': [], 'medline': [], 'pmid': '21842991', 'doi': '10.1037/a0024528', 'pmcid': 'PMC3582338', 'MID': 'NIHMS436914'}","['Skowron EA', 'Loke E', 'Gatzke-Kopp LM', 'Cipriano-Essel EA', 'Woehrle PL', 'Van Epps JJ', 'Gowda A', 'Ammerman RT']",10.1037/a0024528,,Journal of family psychology : JFP : journal of the Division of Family Psychology of the American Psychological Association (Division 43),3582338,5,[],663-674,2011 Oct,2011 Oct;25(5):663-674,J Fam Psychol,Mapping Cardiac Physiology and Parenting Processes in Maltreating Mother–Child Dyads,25
1150,"{'pubmed': [], 'medline': [], 'pmid': '21967855', 'doi': '10.1016/j.biopsycho.2011.09.010', 'pmcid': 'PMC3245812', 'MID': 'NIHMS328076'}","['Garland EL', 'Carter K', 'Ropes K', 'Howard MO']",10.1016/j.biopsycho.2011.09.010,2011 Oct 1,Biological psychology,3245812,1,[],87-93,2011 Oct 1,2011 Oct 1;89(1):87-93,Biol Psychol,"Thought Suppression, Impaired Regulation of Urges, and Addiction-Stroop Predict Affect-Modulated Cue-Reactivity among Alcohol Dependent Adults",89
1151,"{'pubmed': [], 'medline': [], 'pmid': '21992437', 'doi': '10.1089/acm.2010.0258', 'pmcid': 'PMC3198617'}",['Jacobson E'],10.1089/acm.2010.0258,,Journal of Alternative and Complementary Medicine,3198617,10,[],891-899,2011 Oct,2011 Oct;17(10):891-899,J Altern Complement Med,"Structural Integration, an Alternative Method of Manual Therapy and Sensorimotor Education",17
1152,"{'pubmed': [], 'medline': [], 'pmid': '21705959', 'doi': '10.1203/PDR.0b013e31822a59f5', 'pmcid': 'PMC3172991', 'MID': 'NIHMS313635'}","['Colombo J', 'Carlson SE', 'Cheatham CL', 'Fitzgerald-Gustafson KM', 'Kepler A', 'Doty T']",10.1203/PDR.0b013e31822a59f5,,Pediatric research,3172991,4,[],406-410,2011 Oct,2011 Oct;70(4):406-410,Pediatr Res,Long Chain Polyunsaturated Fatty Acid Supplementation in Infancy Reduces Heart Rate and Positively Affects Distribution of Attention,70
1153,"{'pubmed': [], 'medline': [], 'pmid': '21960203', 'doi': '10.1002/dev.20614', 'pmcid': 'PMC3449170', 'MID': 'NIHMS332731'}","['Gentzler AL', 'Rottenberg J', 'Kovacs M', 'George CJ', 'Morey J']",10.1002/dev.20614,2011 Sep 29,Developmental psychobiology,3449170,5,[],556-567,2011 Sep 29,2011 Sep 29;54(5):556-567,Dev Psychobiol,Atypical development of resting respiratory sinus arrhythmia in children at high risk for depression,54
1154,"{'pubmed': [], 'medline': [], 'pmid': '22745871', 'doi': '10.4082/kjfm.2011.32.6.334', 'pmcid': 'PMC3383143'}","['Yoo CS', 'Lee K', 'Yi SH', 'Kim JS', 'Kim HC']",10.4082/kjfm.2011.32.6.334,2011 Sep 28,Korean Journal of Family Medicine,3383143,6,[],334-340,2011 Sep 28,2011 Sep 28;32(6):334-340,Korean J Fam Med,Association of Heart Rate Variability with the Framingham Risk Score in Healthy Adults,32
1155,"{'pubmed': [], 'medline': [], 'pmid': '21953298', 'doi': '10.1007/s11517-011-0834-z', 'pmcid': 'PMC3208812'}","['Piskorski J', 'Guzik P']",10.1007/s11517-011-0834-z,2011 Sep 28,Medical & Biological Engineering & Computing,3208812,11,[],1289-1297,2011 Sep 28,2011 Sep 28;49(11):1289-1297,Med Biol Eng Comput,Asymmetric properties of long-term and total heart rate variability,49
1156,"{'pubmed': [], 'medline': [], 'pmid': '21945139', 'doi': '10.1016/j.amjcard.2011.07.071', 'pmcid': 'PMC3242924', 'MID': 'NIHMS329018'}","['Balachandran JS', 'Bakker JP', 'Rahangdale S', 'Yim-Yeh S', 'Mietus JE', 'Goldberger AL', 'Malhotra A']",10.1016/j.amjcard.2011.07.071,2011 Sep 24,The American journal of cardiology,3242924,1,[],140-145,2011 Sep 24,2011 Sep 24;109(1):140-145,Am J Cardiol,"Effect of Mild, Asymptomatic Obstructive Sleep Apnea on Daytime Heart Rate Variability and Impedance Cardiography Measurements",109
1157,"{'pubmed': [], 'medline': [], 'pmid': '21945037', 'doi': '10.1016/j.ijpsycho.2011.09.002', 'pmcid': 'PMC3558682', 'MID': 'NIHMS325619'}","['Crowley OV', 'McKinley PS', 'Burg MM', 'Schwartz JE', 'Ryff CD', 'Weinstein M', 'Seeman TE', 'Sloan RP']",10.1016/j.ijpsycho.2011.09.002,2011 Sep 21,International journal of psychophysiology : official journal of the International Organization of Psychophysiology,3558682,3,[],225-232,2011 Sep 21,2011 Sep 21;82(3):225-232,Int J Psychophysiol,The interactive effect of change in perceived stress and trait anxiety on vagal recovery from cognitive challenge,82
1158,"{'pubmed': [], 'medline': [], 'pmid': '21938416', 'doi': '10.1007/s00213-011-2473-3', 'pmcid': 'PMC3260347', 'MID': 'NIHMS328509'}","['Ashare RL', 'Sinha R', 'Lampert R', 'Weinberger AH', 'Anderson GM', 'Lavery ME', 'Yanagisawa K', 'McKee SA']",10.1007/s00213-011-2473-3,2011 Sep 21,Psychopharmacology,3260347,2,[],259-268,2011 Sep 21,2011 Sep 21;220(2):259-268,Psychopharmacology (Berl),BLUNTED VAGAL REACTIVITY PREDICTS STRESS-PRECIPITATED TOBACCO SMOKING,220
1159,"{'pubmed': [], 'medline': [], 'pmid': '21957466', 'doi': '10.1371/journal.pone.0024893', 'pmcid': 'PMC3177845'}","['Müller V', 'Lindenberger U']",10.1371/journal.pone.0024893,2011 Sep 21,PLoS ONE,3177845,9,[],e24893,2011 Sep 21,2011 Sep 21;6(9):e24893,PLoS One,Cardiac and Respiratory Patterns Synchronize between Persons during Choir Singing,6
1160,"{'pubmed': [], 'medline': [], 'pmid': '21945005', 'doi': '10.1016/j.expneurol.2011.09.006', 'pmcid': 'PMC3205979', 'MID': 'NIHMS326420'}","['Boychuk CR', 'Hayward LF']",10.1016/j.expneurol.2011.09.006,2011 Sep 16,Experimental neurology,3205979,2,[],212-221,2011 Sep 16,2011 Sep 16;232(2):212-221,Exp Neurol,Prenatal nicotine exposure alters postnatal cardiorespiratory integration in young male but not female rats,232
1161,"{'pubmed': [], 'medline': [], 'pmid': '21930251', 'doi': '10.1016/j.resp.2011.09.005', 'pmcid': 'PMC3215848', 'MID': 'NIHMS324788'}","['Dergacheva O', 'Kamendi HW', 'Wang X', 'Mendelowitz D']",10.1016/j.resp.2011.09.005,2011 Sep 14,Respiratory physiology & neurobiology,3215848,2-3,[],254-258,2011 Sep 14,2011 Sep 14;179(2-3):254-258,Respir Physiol Neurobiol,5HT1A Receptors Inhibit Glutamate Inputs to Cardiac Vagal Neurons Post-Hypoxia/Hypercapnia,179
1162,"{'pubmed': [], 'medline': [], 'pmid': '21896494', 'doi': '10.1093/scan/nsr045', 'pmcid': 'PMC3427866'}","['Simon-Thomas ER', 'Godzik J', 'Castle E', 'Antonenko O', 'Ponz A', 'Kogan A', 'Keltner DJ']",10.1093/scan/nsr045,2011 Sep 6,Social Cognitive and Affective Neuroscience,3427866,6,[],635-648,2011 Sep 6,2011 Sep 6;7(6):635-648,Soc Cogn Affect Neurosci,An fMRI study of caring vs self-focus during induced compassion and pride,7
1163,"{'pubmed': [], 'medline': [], 'pmid': '21890520', 'doi': '10.1113/expphysiol.2010.056259', 'pmcid': 'PMC3224799', 'MID': 'NIHMS322462'}","['Goldstein DS', 'Bentho O', 'Park MY', 'Sharabi Y']",10.1113/expphysiol.2010.056259,2011 Sep 2,Experimental physiology,3224799,12,[],1255-1261,2011 Sep 2,2011 Sep 2;96(12):1255-1261,Exp Physiol,LF power of heart rate variability is not a measure of cardiac sympathetic tone but may be a measure of modulation of cardiac autonomic outflows by baroreflexes,96
1164,"{'pubmed': [], 'medline': [], 'pmid': '21882361', 'doi': '10.1002/aur.216', 'pmcid': 'PMC3684385', 'MID': 'NIHMS307334'}","['Bishop SL', 'Lahvis GP']",10.1002/aur.216,2011 Aug 31,Autism research : official journal of the International Society for Autism Research,3684385,5,[],317-335,2011 Aug 31,2011 Aug 31;4(5):317-335,Autism Res,The Autism Diagnosis in Translation: Shared Affect in Children and Mouse Models of ASD,4
1165,"{'pubmed': [], 'medline': [], 'pmid': '22092348', 'doi': '10.1111/j.1469-8986.2011.01285.x', 'pmcid': 'PMC3240713', 'MID': 'NIHMS317191'}","['Lorenz TA', 'Harte CB', 'Hamilton LD', 'Meston CM']",10.1111/j.1469-8986.2011.01285.x,2011 Aug 31,Psychophysiology,3240713,1,[],111-117,2011 Aug 31,2011 Aug 31;49(1):111-117,Psychophysiology,Evidence for a curvilinear relationship between sympathetic nervous system activation and women’s physiological sexual arousal,49
1166,"{'pubmed': [], 'medline': [], 'pmid': '21904563', 'doi': '10.1155/2012/714391', 'pmcid': 'PMC3163402'}","['Gao XY', 'Wang L', 'Gaischek I', 'Michenthaler Y', 'Zhu B', 'Litscher G']",10.1155/2012/714391,2011 Aug 29,Evidence-based Complementary and Alternative Medicine : eCAM,3163402,,[],714391,2011 Aug 29,2011 Aug 29;2012:714391,Evid Based Complement Alternat Med,Brain-Modulated Effects of Auricular Acupressure on the Regulation of Autonomic Function in Healthy Volunteers,2012
1167,"{'pubmed': [], 'medline': [], 'pmid': '21870040', 'doi': '10.1007/s10802-011-9557-8', 'pmcid': 'PMC3267933'}","['de Wied M', 'van Boxtel A', 'Matthys W', 'Meeus W']",10.1007/s10802-011-9557-8,2011 Aug 26,Journal of Abnormal Child Psychology,3267933,2,[],211-223,2011 Aug 26,2011 Aug 26;40(2):211-223,J Abnorm Child Psychol,"Verbal, Facial and Autonomic Responses to Empathy-Eliciting Film Clips by Disruptive Male Adolescents with High Versus Low Callous-Unemotional Traits",40
1168,"{'pubmed': [], 'medline': [], 'pmid': '21873585', 'doi': '10.1097/PSY.0b013e318229acfc', 'pmcid': 'PMC3212037', 'MID': 'NIHMS312325'}","['Kroenke CH', 'Epel E', 'Adler N', 'Bush NR', 'Obradović J', 'Lin J', 'Blackburn E', 'Stamperdahl JL', 'Boyce WT']",10.1097/PSY.0b013e318229acfc,2011 Aug 26,Psychosomatic medicine,3212037,7,[],533-540,2011 Aug 26,2011 Aug 26;73(7):533-540,Psychosom Med,Autonomic and adrenocortical reactivity and buccal cell telomere length in kindergarten children,73
1169,"{'pubmed': [], 'medline': [], 'pmid': '24511279', 'doi': '10.1002/icd.748', 'pmcid': 'PMC3916008', 'MID': 'NIHMS548459'}","['Nelson JA', ""O'Brien M"", 'Calkins SD', 'Leerkes EM', 'Marcovitch S', 'Blankson AN']",10.1002/icd.748,2011 Aug 25,Infant and child development,3916008,3,[],267-286,2011 Aug 25,2011 Aug 25;21(3):267-286,Infant Child Dev,Maternal Expressive Style and Children's Emotional Development,21
1170,"{'pubmed': [], 'medline': [], 'pmid': '21862226', 'doi': '10.1016/j.psyneuen.2011.07.020', 'pmcid': 'PMC3353652', 'MID': 'NIHMS320598'}","['Hall SS', 'Lightbody AA', 'McCarthy BE', 'Parker KJ', 'Reiss AL']",10.1016/j.psyneuen.2011.07.020,2011 Aug 20,Psychoneuroendocrinology,3353652,4,[],509-518,2011 Aug 20,2011 Aug 20;37(4):509-518,Psychoneuroendocrinology,Effects of intranasal oxytocin on social anxiety in males with fragile X syndrome,37
