,ArticleIds,AuthorList,DOI,EPubDate,FullJournalName,Id,Issue,Item,Pages,PubDate,SO,Source,Title,Volume,cites,citedby
1641,"{'pubmed': [], 'medline': [], 'pmid': '16768800', 'doi': '10.1186/1471-2261-6-27', 'pmcid': 'PMC1523370'}","['Thakre TP', 'Smith ML']",10.1186/1471-2261-6-27,2006 Jun 12,BMC Cardiovascular Disorders,1523370,,[],27,2006 Jun 12,2006 Jun 12;6:27,BMC Cardiovasc Disord,Loss of lag-response curvilinearity of indices of heart rate variability in congestive heart failure,6,[],"['4062368', '3474995', '2743693']"
1642,"{'pubmed': [], 'medline': [], 'pmid': '16710322', 'doi': '10.1038/sj.npp.1301085', 'pmcid': 'PMC1780169', 'MID': 'NIHMS15862'}","['Wood SK', 'Verhoeven RE', 'Savit AZ', 'Rice KC', 'Fischbach PS', 'Woods JH']",10.1038/sj.npp.1301085,2006 May 3,Neuropsychopharmacology : official publication of the American College of Neuropsychopharmacology,1780169,12,[],2580-2590,2006 May 3,2006 May 3;31(12):2580-2590,Neuropsychopharmacology,Facilitation of Cardiac Vagal Activity by CRF-R1 Antagonists during Swim Stress in Rats,31,"['1724326', '1315297']","['3613282', '2853196']"
1643,"{'pubmed': [], 'medline': [], 'pmid': '16597811', 'doi': '10.1136/pgmj.2005.037457', 'pmcid': 'PMC2579630'}","['Naschitz JE', 'Slobodin G', 'Elias N', 'Rosner I']",10.1136/pgmj.2005.037457,,Postgraduate Medical Journal,2579630,966,[],246-253,2006 Apr,2006 Apr;82(966):246-253,Postgrad Med J,The patient with supine hypertension and orthostatic hypotension: a clinical dilemma,82,[],"['5351825', '3929346', '3816594', '3716968', '3539267', '2762362', '2685385']"
1644,"{'pubmed': [], 'medline': [], 'pmid': '16605566', 'doi': '10.1103/PhysRevE.73.031915', 'pmcid': 'PMC2140229', 'MID': 'NIHMS24861'}","['Chen Z', 'Hu K', 'Stanley HE', 'Novak V', 'Ivanov PC']",10.1103/PhysRevE.73.031915,2006 Mar 15,"Physical review. E, Statistical, nonlinear, and soft matter physics",2140229,3 Pt 1,[],031915,2006 Mar 15,2006 Mar 15;73(3 Pt 1):031915,Phys Rev E Stat Nonlin Soft Matter Phys,Cross-correlation of instantaneous phase increments in pressure-flow fluctuations: Applications to cerebral autoregulation,73,"['2749944', '1737824', '1142342', '539796', '529459', '439518', '128562']","['4834901', '4822443', '4059681', '3395609', '3044066', '2793131', '2788024', '2730740', '2728950', '2728945', '2518653', '2329796']"
1645,"{'pubmed': [], 'medline': [], 'pmid': '16527859', 'doi': '10.1113/jphysiol.2005.103622', 'pmcid': 'PMC1780020'}","['Mandel DA', 'Schreihofer AM']",10.1113/jphysiol.2005.103622,2006 Mar 9,The Journal of Physiology,1780020,Pt 3,[],881-896,2006 Mar 9,2006 Mar 9;572(Pt 3):881-896,J Physiol,Central respiratory modulation of barosensitive neurones in rat caudal ventrolateral medulla,572,"['2342859', '2270165', '2269350', '1394445', '1193152', '1192963', '1192564', '1182863', '1176082', '1175731']","['5559464', '5315581', '4794276', '4512751', '4329466', '4252616', '4070480', '3841798', '3743001', '3691868', '3683976', '3483629', '3375279', '3169098', '3118734', '3082104', '3072836', '3011864', '2978666', '2956946', '2953573', '2876806', '2865124', '2853775', '2853202', '2844297', '2841035', '2670083', '2670056', '2670043', '2642910', '2538770', '2000682']"
1646,"{'pubmed': [], 'medline': [], 'pmid': '16513674', 'doi': '10.1113/jphysiol.2005.103028', 'pmcid': 'PMC1780016'}","['Fisher JP', 'Ogoh S', 'Dawson EA', 'Fadel PJ', 'Secher NH', 'Raven PB', 'White MJ']",10.1113/jphysiol.2005.103028,2006 Mar 2,The Journal of Physiology,1780016,Pt 3,[],869-880,2006 Mar 2,2006 Mar 2;572(Pt 3):869-880,J Physiol,Cardiac and vasomotor components of the carotid baroreflex control of arterial blood pressure during isometric exercise in humans,572,"['2343007', '2342469', '2290287', '2290251', '2278651', '1474211', '1464761', '1395054', '1393980', '1309004', '1189109', '442683', '301529']","['5027362', '3862773', '2852999', '2685351', '2075218']"
1647,"{'pubmed': [], 'medline': [], 'pmid': '16446396', 'doi': '10.116110.1161/01.HYP.0000202595.69583.42', 'pmcid': 'PMC1388264', 'MID': 'NIHMS8088'}","['Lipsitz LA', 'Iloputaife I', 'Gagnon M', 'Kiely DK', 'Serrador JM']",10.116110.1161/01.HYP.0000202595.69583.42,2006 Jan 30,Hypertension,1388264,3,[],377-383,2006 Jan 30,2006 Jan 30;47(3):377-383,Hypertension,Enhanced Vasoreactivity and Its Response to Antihypertensive Therapy in Hypertensive Elderly Women,47,[],"['3412201', '3220308', '2929283', '2922044', '2919822', '2713673']"
1648,"{'pubmed': [], 'medline': [], 'pmid': '22282638', 'doi': '10.1093/jpepsy/jsj036', 'pmcid': 'PMC3265017', 'MID': 'NIHMS307287'}","['Coles CD', 'Black MM']",10.1093/jpepsy/jsj036,,Journal of pediatric psychology,3265017,1,[],1-4,2006 Jan,2006 Jan;31(1):1-4,J Pediatr Psychol,"Introduction to the Special Issue: Impact of Prenatal Substance Exposure on Children’s Health, Development, School Performance, and Risk Behavior",31,"['3150579', '3093101', '2760334', '2634602', '2617793', '2504866', '2399902', '1522058']","['3721304', '3052975']"
1649,"{'pubmed': [], 'medline': [], 'pmid': '16259639', 'doi': '10.1186/1475-925X-4-62', 'pmcid': 'PMC1291379'}","['Hayano J', 'Barros AK', 'Kamiya A', 'Ohte N', 'Yasuma F']",10.1186/1475-925X-4-62,2005 Nov 1,BioMedical Engineering OnLine,1291379,,[],62,2005 Nov 1,2005 Nov 1;4:62,Biomed Eng Online,Assessment of pulse rate variability by the method of pulse frequency demodulation,4,[],"['5575279', '5082608', '4665692', '3973922', '3902872']"
1650,"{'pubmed': [], 'medline': [], 'pmid': '16242967', 'doi': '10.1016/j.neuroimage.2005.09.016', 'pmcid': 'PMC2670202', 'MID': 'NIHMS86103'}","['Diamond SG', 'Huppert TJ', 'Kolehmainen V', 'Franceschini MA', 'Kaipio JP', 'Arridge SR', 'Boas DA']",10.1016/j.neuroimage.2005.09.016,2005 Oct 20,NeuroImage,2670202,1,[],88-101,2005 Oct 20,2005 Oct 20;30(1):88-101,Neuroimage,Dynamic physiological modeling for functional diffuse optical tomography,30,"['3786740', '2290446', '1720987', '218761', '208821', '196871']","['5572719', '5443419', '5424771', '5139986', '5050277', '4986815', '4866469', '4773699', '4524732', '4482362', '4280681', '3756568', '3665655', '3355000', '3288700', '3263784', '3085546', '3020171', '3005169', '2806654', '2761652', '2758631', '2720139', '2671198', '2670188', '2637816', '2435254']"
1651,"{'pubmed': [], 'medline': [], 'pmid': '16287397', 'doi': '10.1037/0022-006X.73.5.972', 'pmcid': 'PMC4662961', 'MID': 'NIHMS738402'}","['Lorber MF', 'O’Leary SG']",10.1037/0022-006X.73.5.972,,Journal of consulting and clinical psychology,4662961,5,[],972-981,2005 Oct,2005 Oct;73(5):972-981,J Consult Clin Psychol,"Mediated Paths to Overreactive Discipline: Mothers’ Experienced Emotion, Appraisals, and Physiological Responses",73,['1415277'],"['5302022', '5292805', '5242093', '4965342', '4737994', '4523636', '4509816', '4445866', '4422221', '4283947', '4153697', '4100716', '4085672', '4029333', '3992193', '3980485', '3154261', '3145034', '2952970', '2930822', '2911122', '2909036', '2807173', '2367119']"
1652,"{'pubmed': [], 'medline': [], 'pmid': '16176384', 'doi': '10.1111/j.1469-8986.2005.00347.x', 'pmcid': 'PMC1564191', 'MID': 'NIHMS11993'}","['SLOAN DM', 'EPSTEIN EM']",10.1111/j.1469-8986.2005.00347.x,,Psychophysiology,1564191,5,[],611-615,2005 Sep,2005 Sep;42(5):611-615,Psychophysiology,Respiratory sinus arrhythmia predicts written disclosure outcome,42,['1564197'],"['5464985', '5025532', '4278408', '4066958']"
1653,"{'pubmed': [], 'medline': [], 'pmid': '17148239', 'doi': '10.1098/rsbl.2005.0365', 'pmcid': 'PMC1626384'}","['Campbell HA', 'Taylor EW', 'Egginton S']",10.1098/rsbl.2005.0365,2005 Aug 31,Biology Letters,1626384,4,[],484-487,2005 Aug 31,2005 Aug 31;1(4):484-487,Biol Lett,Does respiratory sinus arrhythmia occur in fishes?,1,[],['1828879']
1654,"{'pubmed': [], 'medline': [], 'pmid': '16330349', 'doi': '10.1289/ehp.8145', 'pmcid': 'PMC1314907'}","['Chuang KJ', 'Chan CC', 'Chen NT', 'Su TC', 'Lin LY']",10.1289/ehp.8145,2005 Aug 8,Environmental Health Perspectives,1314907,12,[],1693-1697,2005 Aug 8,2005 Aug 8;113(12):1693-1697,Environ Health Perspect,Effects of Particle Size Fractions on Reducing Heart Rate Variability in Cardiac and Hypertensive Patients,113,"['1638034', '1566669', '1253756', '1253660', '1247378', '1241864', '1241612', '1241431', '1240577', '1240575']","['5472334', '4766835', '4626978', '4419498', '4330067', '3940710', '3937603', '3768266', '3744567', '3037044', '2958976', '2895599', '2685831', '1971259', '1913579', '1867980', '1552018']"
1655,"{'pubmed': [], 'medline': [], 'pmid': '16048652', 'doi': '10.1186/1471-2466-5-9', 'pmcid': 'PMC1208915'}","['Gates GJ', 'Mateika SE', 'Mateika JH']",10.1186/1471-2466-5-9,2005 Jul 27,BMC Pulmonary Medicine,1208915,,[],9,2005 Jul 27,2005 Jul 27;5:9,BMC Pulm Med,Heart rate variability in non-apneic snorers and controls before and after continuous positive airway pressure,5,"['2270191', '1350416', '1192963']","['3648676', '3306298']"
1656,"{'pubmed': [], 'medline': [], 'pmid': '16362675', 'doi': '10.1007/s10194-005-0196-8', 'pmcid': 'PMC3452003'}","['Meineri P', 'Pellegrino G', 'Rosso MG', 'Grasso E']",10.1007/s10194-005-0196-8,2005 Jul 20,The Journal of Headache and Pain,3452003,4,[],240-243,2005 Jul 20,2005 Jul 20;6(4):240-243,J Headache Pain,Systemic autonomic involvement in episodic cluster headache: a comparison between active and remission periods,6,[],[]
1657,"{'pubmed': [], 'medline': [], 'pmid': '15976169', 'doi': '10.1136/bjsm.2004.014134', 'pmcid': 'PMC1725254'}","['Blain G', 'Meste O', 'Bouchard T', 'Bermon S', 'Segura R']",10.1136/bjsm.2004.014134,,British Journal of Sports Medicine,1725254,7,[],448-452,2005 Jul,2005 Jul;39(7):448-452,Br J Sports Med,Assessment of ventilatory thresholds during graded and maximal exercise test using time varying analysis of respiratory sinus arrhythmia,39,"['1332151', '1175682']","['4826640', '4699693']"
1658,"{'pubmed': [], 'medline': [], 'pmid': '16943869', 'pmcid': 'PMC1431594'}","['Stein PK', 'Reddy A']",,2005 Jul 1,Indian Pacing and Electrophysiology Journal,1431594,3,[],210-220,2005 Jul 1,2005 Jul 1;5(3):210-220,Indian Pacing Electrophysiol J,Non-Linear Heart Rate Variability and Risk Stratification in Cardiovascular Disease,5,['1024455'],"['5435822', '5124760', '4914204', '4755965', '4746786', '4038662', '3862074', '2903986']"
1659,"{'pubmed': [], 'medline': [], 'pmid': '15920001', 'doi': '10.1177/1099800405275657', 'pmcid': 'PMC1400848', 'MID': 'NIHMS3403'}","['Carrère S', 'Yoshimoto D', 'Mittmann A', 'Woodin EM', 'Tabares A', 'Ullman J', 'Swanson C', 'Hawkins M']",10.1177/1099800405275657,,Biological research for nursing,1400848,1,[],30-43,2005 Jul,2005 Jul;7(1):30-43,Biol Res Nurs,The Roles of Marriage and Anger Dysregulation in Biobehavioral Stress Responses,7,['1413971'],['3872512']
1660,"{'pubmed': [], 'medline': [], 'pmid': '15985159', 'doi': '10.1186/1465-9921-6-64', 'pmcid': 'PMC1200564'}","['Graham MR', 'Haberman CJ', 'Brewster JF', 'Girling LG', 'McManus BM', 'Mutch WA']",10.1186/1465-9921-6-64,2005 Jun 28,Respiratory Research,1200564,1,[],64,2005 Jun 28,2005 Jun 28;6(1):64,Respir Res,Mathematical modelling to centre low tidal volumes following acute lung injury: A study with biologically variable ventilation,6,"['1578266', '1142342', '535805']",[]
1661,"{'pubmed': [], 'medline': [], 'pmid': '16849198', 'doi': '10.1098/rsif.2005.0043', 'pmcid': 'PMC1578266'}","['Brewster JF', 'Graham MR', 'Mutch WA']",10.1098/rsif.2005.0043,2005 Jun 7,Journal of the Royal Society Interface,1578266,4,[],393-396,2005 Jun 7,2005 Jun 7;2(4):393-396,J R Soc Interface,"Convexity, Jensen's inequality and benefits of noisy mechanical ventilation",2,[],"['5124241', '4911688', '3099544', '2660436', '1200564']"
1662,"{'pubmed': [], 'medline': [], 'pmid': '15908480', 'doi': '10.1136/hrt.2004.059071', 'pmcid': 'PMC1860750'}","['Sugao M', 'Fujiki A', 'Sakabe M', 'Nishida K', 'Tsuneda T', 'Iwamoto J', 'Mizumaki K', 'Inoue H']",10.1136/hrt.2004.059071,2005 May 20,Heart,1860750,2,[],201-207,2005 May 20,2005 May 20;92(2):201-207,Heart,New quantitative methods for evaluation of dynamic changes in QT interval on 24 hour Holter ECG recordings: QT interval in idiopathic ventricular fibrillation and long QT syndrome,92,"['1767037', '1767027']","['2858806', '2823352']"
1663,"{'pubmed': [], 'medline': [], 'pmid': '15890708', 'doi': '10.1113/jphysiol.2005.084541', 'pmcid': 'PMC1464761'}","['Ogoh S', 'Fisher JP', 'Dawson EA', 'White MJ', 'Secher NH', 'Raven PB']",10.1113/jphysiol.2005.084541,2005 May 12,The Journal of Physiology,1464761,Pt 2,[],599-611,2005 May 12,2005 May 12;566(Pt 2):599-611,J Physiol,Autonomic nervous system influence on arterial baroreflex control of heart rate during exercise in humans,566,"['2343007', '2290494', '2290251', '2278894', '2278651', '2278648', '1309004', '1282944', '1143942']","['5418217', '4896934', '4628760', '4627994', '4551211', '4146737', '4080933', '3706698', '3680794', '3532887', '3490792', '3469671', '3331588', '3286693', '3253263', '3233807', '3197433', '2980462', '2858404', '2852999', '2822574', '2685351', '1780016', '1779995', '1464249']"
1664,"{'pubmed': [], 'medline': [], 'pmid': '15882460', 'doi': '10.1186/1465-9921-6-41', 'pmcid': 'PMC1142342'}","['Mutch WA', 'Graham MR', 'Girling LG', 'Brewster JF']",10.1186/1465-9921-6-41,2005 May 9,Respiratory Research,1142342,1,[],41,2005 May 9,2005 May 9;6(1):41,Respir Res,Fractal ventilation enhances respiratory sinus arrhythmia,6,"['4063444', '524828', '128562']","['5385989', '4989864', '3099544', '2140229', '1200564']"
1665,"{'pubmed': [], 'medline': [], 'pmid': '15788714', 'doi': '10.1093/jpepsy/jsj022', 'pmcid': 'PMC3093101', 'MID': 'NIHMS288777'}","['Schuetze P', 'Eiden RD']",10.1093/jpepsy/jsj022,2005 Mar 23,Journal of pediatric psychology,3093101,1,[],15-26,2005 Mar 23,2005 Mar 23;31(1):15-26,J Pediatr Psychol,The Association Between Maternal Cocaine Use During Pregnancy and Physiological Regulation in 4- to 8-Week-Old Infants: An Examination of Possible Mediators and Moderators,31,"['2819363', '2819361', '2366173', '1531635']","['5341078', '4703494', '4447302', '4132658', '3968185', '3874324', '3672335', '3265017', '3155819', '3138550', '3115536', '3109220', '3092294', '3092293', '2875284', '2761988', '2710813', '2679498', '2585825', '2200866', '2042529']"
1666,"{'pubmed': [], 'medline': [], 'pmid': '16079061', 'doi': '10.1289/ehp.7938', 'pmcid': 'PMC1280331'}","['Delfino RJ', 'Sioutas C', 'Malik S']",10.1289/ehp.7938,2005 Mar 16,Environmental Health Perspectives,1280331,8,[],934-946,2005 Mar 16,2005 Mar 16;113(8):934-946,Environ Health Perspect,Potential Role of Ultrafine Particles in Associations between Airborne Particle Mass and Cardiovascular Health,113,"['2556924', '1866316', '1745387', '1739901', '1732027', '1638292', '1638060', '1615618', '1566669', '1533184', '1470088', '1446632', '1280332', '1277865', '1247378', '1242083', '1242016', '1241869', '1241864', '1241612', '1241573', '1241445', '1241344', '1241113', '1240986', '1240692', '1240583', '1240575', '1240570', '1240558', '1240200', '1240165', '1240126', '1128977', '1024436', '484930', '452914', '288411', '27435']","['5581002', '5572824', '5569588', '5568826', '5547750', '5370553', '5343658', '5003670', '4997458', '4962442', '4962229', '4945381', '4889104', '4866781', '4808965', '4773015', '4750357', '4719050', '4703119', '4690911', '4656077', '4627661', '4544780', '4542140', '4492943', '4492263', '4457635', '4427921', '3999372', '3943950', '3932493', '3872093', '3801451', '3801202', '3786415', '3785544', '3781020', '3768266', '3718189', '3708485', '3655674', '3640373', '3634798', '3581121', '3553438', '3515423', '3411122', '3390561', '3385869', '3365440', '3303831', '3246712', '3230432', '3163229', '3155788', '3080933', '3040606', '3016300', '2991279', '2925116', '2924678', '2920082', '2898850', '2871538', '2854758', '2831955', '2731037', '2721866', '2717139', '2672923', '2649215', '2628448', '2627865', '2603041', '2583026', '2535625', '2453158', '2014745', '1971259', '1940068', '1932751', '1852675', '1764161', '1665414', '1280332']"
1667,"{'pubmed': [], 'medline': [], 'pmid': '15661436', 'doi': '10.1016/j.pain.2004.10.020', 'pmcid': 'PMC1447527', 'MID': 'NIHMS4619'}","['Grunau RE', 'Holsti L', 'Haley DW', 'Oberlander T', 'Weinberg J', 'Solimano A', 'Whitfield MF', 'Fitzgerald C', 'Yu W']",10.1016/j.pain.2004.10.020,,Pain,1447527,3,[],293-300,2005 Feb,2005 Feb;113(3):293-300,Pain,Neonatal procedural pain exposure predicts lower cortisol and behavioral reactivity in preterm infants in the NICU,113,"['4211637', '1721214', '1351380']","['5518104', '5505268', '5384261', '5155224', '4977201', '4885156', '4833443', '4833441', '4813310', '4809000', '4728072', '4403508', '4268136', '4253046', '4122210', '4086181', '4016156', '3992189', '3975052', '3934331', '3925313', '3820298', '3800011', '3791108', '3774765', '3760843', '3626133', '3526504', '3485443', '3390308', '3196867', '3161414', '3122978', '3099144', '2936240', '2933079', '2921803', '2849925', '2844902', '2836793', '2804568', '2742959', '2638169', '2225385', '2121098', '1851900', '1851898', '1851896', '1307531']"
1668,"{'pubmed': [], 'medline': [], 'pmid': '15774044', 'doi': '10.1186/cc3042', 'pmcid': 'PMC1175925'}","['Soares PP', 'Moreno AM', 'Cravo SL', 'Nóbrega AC']",10.1186/cc3042,2005 Jan 26,Critical Care,1175925,2,[],R124-R131,2005 Jan 26,2005 Jan 26;9(2):R124-R131,Crit Care,Coronary artery bypass surgery and longitudinal evaluation of the autonomic cardiovascular function,9,[],"['5498080', '5062699', '4389516', '3854283', '3296865', '3135238', '2778559', '1751018']"
1669,"{'pubmed': [], 'medline': [], 'pmid': '16046367', 'doi': '10.1097/01.psy.0000170335.92770.7a', 'pmcid': 'PMC2247436', 'MID': 'NIHMS39252'}","['Gianaros PJ', 'Salomon K', 'Zhou F', 'Owens JF', 'Edmundowicz D', 'Kuller LH', 'Matthews KA']",10.1097/01.psy.0000170335.92770.7a,,Psychosomatic medicine,2247436,4,[],553-560,2005,2005;67(4):553-560,Psychosom Med,A Greater Reduction in High-Frequency Heart Rate Variability to a Psychological Stressor is Associated With Subclinical Coronary and Aortic Calcification in Postmenopausal Women,67,['2904511'],"['5466498', '5376320', '4993641', '4938099', '4929058', '4560486', '4535428', '4437920', '3982184', '3948318', '3935102', '3906687', '3883723', '3681100', '3574990', '3350788', '3090496', '3025263', '2866826', '2866176', '2509581', '2399901']"
